n_hit,uid,aHIVdeath,aHIVslowrecov,aHIVtreatinit,alphaH,alphaHmul2010,atheta,chi,epsilonH,epsilonHmul2010,eta,j1A0,j2A0,j3A0,j4A0,kappa,lambdaH,muDc,muH1,muH2,muK,multiplier,omegaS0,pEhigh,phiH,phiHmul2010,pR,pT,rho,sageA15,sigma,smul,theta,zeta
38,623a1b88ed1f671740fe2dfb315a88ce,2.297862689,1.260631184,1.63180704,0.275190166,1.43546125,20.59985714,0.200586079,0.530149538,0.426754021,0.496449671,0.465702211,0.44705264,0.497578136,0.582264716,0.158077657,0.816560416,0.100193918,0.001626369,0.034115724,0.015845185,1.195086816,0.046146798,0.321620577,3.380062522,3.372448824,0.705263545,0.001427966,0.00329196,0.886984262,0.000318972,0.779545524,0.087840541,0.369076897
38,bde154ba123e35707001eeb020b53ed8,4.52592068,0.84943803,1.602989786,0.961538544,1.042045771,25.26704767,0.181153902,0.301447978,0.55452387,0.620044948,0.536615656,0.474256392,0.544335943,0.475117289,0.145049142,0.934020311,0.115793161,0.001144699,0.116376833,0.018505031,1.119530115,0.032353927,0.419488948,2.950529655,4.09111972,0.731339029,0.00150185,0.003944712,0.618338315,0.000714405,0.842658306,0.093947772,0.419414932
38,183afb18190233bb9b31a11cc8dae288,4.522439115,0.842471331,1.605983284,0.967644726,1.035999171,25.17145324,0.181546301,0.293409319,0.546694249,0.617042236,0.533671477,0.474178148,0.546852611,0.471300027,0.145211955,0.941200916,0.11534377,0.001132119,0.116287924,0.018429869,1.113297934,0.032424082,0.416086354,2.953346494,4.088536716,0.730592954,0.001490558,0.003678578,0.617499139,0.000711781,0.840299076,0.094019679,0.416193681
38,f375116b8d44c649c7320d931b5a2caf,4.545075443,0.838229469,1.630475769,0.965791535,1.034983408,25.06194816,0.182369377,0.298962215,0.541158028,0.616452101,0.533198227,0.477980324,0.545939307,0.468403025,0.146119758,0.947929566,0.114457129,0.001052496,0.117235091,0.018508728,1.117499693,0.032465878,0.419742197,2.971149647,4.088931258,0.72893492,0.001516915,0.003424072,0.622693038,0.000714115,0.837972947,0.094221921,0.405265832
38,c21dffee905dff62037e534ad198d766,4.547670605,0.842617136,1.644003472,0.964832754,1.035994585,25.09784784,0.182936711,0.309147362,0.537338803,0.616948732,0.5352363,0.47565072,0.544490408,0.470940196,0.146935387,0.950774468,0.114169657,0.001008113,0.118078985,0.018449536,1.121874294,0.032392421,0.416237867,2.975633121,4.074867982,0.729070802,0.001532299,0.003670436,0.62074269,0.000711024,0.834636222,0.094094994,0.395681996
38,35f2e257e452947d8a2500a89c00ea5c,4.548246609,0.847084527,1.657453626,0.960867774,1.04355587,25.12675711,0.183246159,0.30498351,0.541823444,0.619567028,0.532651232,0.475652967,0.541348479,0.467465015,0.147404771,0.947456524,0.114703444,0.00096202,0.118391249,0.018516337,1.116901364,0.032438192,0.419322798,2.962413483,4.079044938,0.728669262,0.00151843,0.003814643,0.622001389,0.000708967,0.839908313,0.094188538,0.402703199
38,c6f82ac5f8e76c3ff340e292b0e47e78,4.529341914,0.845901895,1.660127019,0.994125392,1.030621898,24.98239894,0.182523961,0.30685302,0.542105547,0.626199504,0.531447739,0.476276625,0.535968023,0.474019189,0.147789703,0.93567225,0.1152063,0.00091425,0.119450011,0.018599321,1.101475137,0.032607136,0.409444484,2.981871771,4.024349744,0.730006001,0.001520923,0.003626237,0.615008671,0.000710937,0.84723374,0.093919322,0.386176888
38,c0063bfedf9951bc5aec3d7b3742099b,4.530855977,0.844202973,1.601646134,0.963161179,1.045127772,25.36640486,0.180940095,0.297593257,0.544124007,0.615510899,0.539619577,0.480064369,0.546096733,0.470172722,0.147320287,0.952252323,0.114661711,0.001114476,0.114466813,0.018624115,1.124248588,0.032557651,0.414084266,2.967345146,4.072655445,0.730339539,0.001477935,0.003894013,0.619609118,0.000712818,0.844067457,0.093698728,0.414049522
38,585170dcbaa42f5b7d311e2703548ba8,4.545654464,0.848692075,1.610065153,0.963908407,1.039919333,25.38403886,0.181275017,0.295168809,0.552186533,0.617989891,0.538443333,0.4788966,0.547534648,0.469240111,0.148087667,0.960297008,0.114675248,0.001088729,0.115608976,0.01855446,1.121806464,0.032596466,0.413569544,2.986943145,4.087151749,0.72957989,0.001483867,0.00384759,0.619461531,0.000709069,0.839580527,0.093575912,0.417295574
38,9cfa2a941078bcd86ea248ca7f7dbd49,4.522857599,0.85715078,1.609541238,0.961338504,1.025055281,26.43402284,0.184724618,0.267417724,0.612888217,0.60184637,0.514121977,0.462000405,0.533297683,0.474607948,0.155725621,0.980406153,0.116241226,0.001186744,0.14087127,0.018797262,1.258414282,0.032505906,0.412394703,2.737879536,4.116731058,0.732061163,0.001541961,0.003480036,0.65974589,0.000691367,0.81408465,0.094244626,0.430586137
38,b65a7377c5e37922aef719fc3cde472f,4.524107212,0.853201517,1.599272108,0.960466856,1.034491532,26.33713614,0.184894638,0.265522122,0.614098737,0.602075219,0.517143179,0.462677088,0.530561311,0.475901132,0.155263733,0.978041448,0.116071776,0.001142423,0.139641205,0.018862603,1.265589814,0.032501018,0.414004131,2.748002011,4.132703557,0.732256907,0.00151529,0.00348359,0.660802449,0.000692906,0.819989652,0.094410068,0.442123064
38,0b9ece616f2ca7d05e01c3d689df248d,4.51896739,0.838614562,1.602465073,0.954068226,1.045979444,25.34384699,0.180364624,0.30713431,0.532260901,0.612056152,0.54379563,0.473091065,0.549008995,0.47034857,0.14646001,0.959638097,0.114651955,0.001124212,0.114735834,0.018685961,1.125789512,0.032717613,0.416318723,2.959853128,4.073883182,0.730803985,0.001469511,0.003718809,0.614986542,0.000711022,0.845813237,0.093401512,0.403650478
38,755fb0b724b585a8d58eee49d7099a7f,4.533943683,0.843289085,1.61301928,0.949978944,1.046723541,25.24929104,0.180303241,0.31149156,0.532055532,0.613652817,0.541638511,0.469097855,0.550902486,0.473068062,0.146048399,0.959078046,0.115221528,0.001153837,0.115169577,0.018759583,1.119679861,0.032761547,0.418852627,2.964038279,4.065805248,0.730674215,0.001493306,0.003830323,0.617499025,0.000709574,0.850497027,0.093497138,0.405344658
38,301e555113cfa7d498808eacbc2be031,4.538793504,0.838783757,1.619475895,0.940153693,1.047996039,25.23926466,0.180336769,0.303973024,0.531868238,0.610717343,0.537743752,0.469010308,0.550308783,0.475167731,0.146325845,0.960432441,0.114579326,0.001118091,0.115253664,0.018753269,1.120161074,0.032744301,0.417516879,2.956987368,4.076690608,0.731384535,0.001496986,0.003610884,0.615817392,0.000707382,0.848580003,0.093619599,0.411631212
38,9cd9db3e5fc42f3334692c1934566a35,4.576206099,0.837898158,1.669038059,0.926195776,1.023568062,25.12334793,0.181122427,0.319630517,0.519526242,0.593427944,0.52670233,0.466400965,0.549172697,0.478903658,0.146840323,0.985007266,0.114792904,0.00111797,0.112141313,0.018679393,1.131129351,0.032647701,0.42340144,2.96191636,4.062129478,0.731384091,0.001522174,0.003722609,0.604371222,0.000703281,0.831061028,0.093564574,0.395870557
38,b87d0539b3f5652e46668edf966ce809,4.580923782,0.820749059,1.711044772,0.920308578,1.012411568,25.57016013,0.181630206,0.338956471,0.490741651,0.602337428,0.528477362,0.478928758,0.551969389,0.481853495,0.147299006,0.981981328,0.114878976,0.000973547,0.108198721,0.01899339,1.118712807,0.032829413,0.425482361,2.892760317,3.993938173,0.731386952,0.001559496,0.003366902,0.612466816,0.000692888,0.810037869,0.093176598,0.380519467
38,e9f90b4afa391f2d32c265fb37d67f0a,4.599365532,0.807613064,1.710663668,0.920896476,1.004249528,25.52041903,0.182775684,0.33635703,0.497014902,0.603200933,0.535435851,0.474671176,0.554099589,0.474135551,0.147579955,0.974515108,0.115519342,0.000885191,0.105600972,0.018964208,1.109148134,0.032881314,0.42456005,2.881427322,3.991297343,0.731604275,0.001552503,0.003233467,0.602621406,0.000697231,0.816285982,0.093778274,0.389434465
38,0d3cb6a882ab749f69c8fcd1b56f5bae,4.499331952,0.8439761,1.595729695,0.938885063,1.004319831,25.32334098,0.179648245,0.287152085,0.564821175,0.608624191,0.533461994,0.465324571,0.553407352,0.48600031,0.150816452,0.921439192,0.115445125,0.001099249,0.115805379,0.018604392,1.140722504,0.032950331,0.408874156,2.926510562,4.10205389,0.730020684,0.001479343,0.00392919,0.603652183,0.000702751,0.852940537,0.093318088,0.361144116
38,d455a4729b3ccd96960f48b98ec82578,4.500500189,0.850191749,1.589701069,0.938822486,1.017278202,25.40282096,0.17909757,0.287743027,0.56818574,0.614452912,0.532387767,0.465629147,0.552791696,0.483958483,0.151419623,0.928626016,0.114970244,0.001075186,0.115951829,0.018704438,1.138971811,0.032927283,0.413916837,2.943825613,4.077966257,0.729589099,0.001505969,0.003580183,0.605708958,0.000700259,0.845309499,0.093302054,0.357692045
38,18069efcad4c596dc89dad910f728fb0,4.479732248,0.852661713,1.596151457,0.954216618,1.035476223,25.66668725,0.178271359,0.296879285,0.572995051,0.613710499,0.538124708,0.460730106,0.550857785,0.486258383,0.153390944,0.922443601,0.115812566,0.00114807,0.116165168,0.018549791,1.155442569,0.032966267,0.411597732,2.948736723,4.07818172,0.730300608,0.001454479,0.003745175,0.612044818,0.000711175,0.85232302,0.093424713,0.36907972
38,004962c9ee192d2585e48ad24a7aa7fd,4.467020537,0.851947385,1.596776219,0.962390744,1.036583943,25.63838847,0.177778807,0.304497058,0.562452996,0.612796817,0.535156329,0.464677627,0.552090434,0.485788719,0.153140874,0.9255049,0.115258763,0.001123529,0.115922073,0.018626416,1.154842865,0.032890537,0.409173029,2.940357144,4.096357767,0.730479821,0.001445275,0.004024125,0.614696259,0.000714402,0.857140985,0.093269907,0.365083635
38,8ee6b8ea529cab7d879758305fb0929e,4.448095537,0.85004302,1.560193968,0.949754095,1.018993444,25.60230381,0.179317033,0.304174339,0.561658048,0.615281897,0.538729193,0.467777221,0.547343041,0.484850153,0.154294261,0.927617459,0.11492189,0.001093576,0.115948157,0.018672743,1.160522165,0.033123555,0.40453861,2.92480862,4.090141837,0.731879121,0.001463412,0.003874693,0.610122476,0.000710596,0.85400415,0.093357533,0.358410474
38,69c77918d06940ad77b50183228db6ea,4.472522153,0.856477476,1.513300767,0.947655275,0.999490286,25.43522154,0.179377964,0.304930906,0.565304823,0.614698903,0.540806009,0.474842537,0.540695639,0.479709353,0.153685232,0.881736031,0.11520883,0.000996538,0.114758452,0.018741602,1.193138666,0.032992594,0.409250861,2.905345949,4.176944043,0.734110697,0.001468262,0.004174512,0.613693526,0.00071632,0.868088739,0.093859026,0.361478346
38,d4bd6a32d5fee94784d2c16c32d417a6,4.469425386,0.863427476,1.515517657,0.938210849,1.009895082,25.40788273,0.179438878,0.308047444,0.555979365,0.612948818,0.539493811,0.475317231,0.538307759,0.481717081,0.153699711,0.875594169,0.115160242,0.000950723,0.115283773,0.018809111,1.1876411,0.032965112,0.406611691,2.920804539,4.180384403,0.733657815,0.00148133,0.003957151,0.614490655,0.000715648,0.86267708,0.093773399,0.36539313
38,daa981b4435904de574631d28acbb4a3,4.503104322,0.853920873,1.582074368,0.934855938,1.016521443,25.41829273,0.179004901,0.299215075,0.568832005,0.611780855,0.531026633,0.463579896,0.556487309,0.485106503,0.150805378,0.932183511,0.114603389,0.001027217,0.115580298,0.018764878,1.140754103,0.03301185,0.41153578,2.948478432,4.069437609,0.72957114,0.001499371,0.003767596,0.603365543,0.000696372,0.845916582,0.093206539,0.355440006
38,ff7ffed07bd4b70a898f39f4d3cef585,4.532846142,0.850797741,1.567428417,0.945978491,1.053817188,25.54829458,0.177603166,0.288071024,0.589904759,0.644593034,0.504896019,0.441116464,0.543247297,0.50693648,0.150533357,0.972812169,0.112717753,0.001162128,0.116748586,0.018897382,1.153412513,0.032745745,0.386931906,3.037799672,4.111414545,0.728019368,0.001473264,0.00334688,0.617643627,0.000675715,0.845580731,0.092734002,0.379689396
38,bdbdab4d2e0b0492b8a4613382f72b8f,2.291540042,1.089543738,0.441973495,0.40920258,0.709661011,15.07569395,0.218310019,0.17454881,1.425862325,0.797557882,0.509875594,0.003659713,0.181413843,0.615379426,0.164893048,0.813014974,0.110927127,0.006565041,0.034714847,0.016144308,1.34282344,0.036014088,0.358416342,4.083440983,0.762469954,0.726952993,0.001522282,0.006733997,0.947172458,0.000389137,0.687736264,0.095346775,0.334477014
38,789b206bd5c4544f9d6bd101f701d56e,2.257162932,1.111971495,0.427896323,0.388470848,0.70257014,15.27373684,0.219289125,0.19695983,1.404445635,0.793851779,0.510336331,0.003175798,0.194788269,0.618386486,0.166827614,0.836351209,0.113049903,0.006610046,0.034172764,0.016217251,1.327201572,0.035780245,0.356943811,4.08167016,0.766982712,0.725961615,0.001516652,0.006712833,0.940765046,0.000394072,0.685879488,0.094980842,0.34952864
38,94e0384fe5a3f42aa83ef44abf6cd11c,2.208130713,1.08321246,0.378051435,0.359213346,0.727096089,15.67681041,0.219609381,0.206515878,1.462676444,0.803057312,0.504731087,0.007366934,0.187723818,0.618612064,0.164560552,0.814994227,0.11378442,0.006551982,0.037706994,0.016136033,1.331585288,0.035564,0.354873845,3.972186808,0.822951172,0.720932113,0.001498452,0.006888219,0.948244522,0.000391732,0.693685353,0.096117069,0.344194049
38,f86db389986a295250c143883d6d369d,4.490186033,0.723071843,2.281970054,0.34209076,0.759365326,24.81000226,0.217754457,0.528598318,0.533689685,0.500021781,0.436428717,0.46879778,0.47057012,0.604760696,0.141999731,0.940254361,0.122746119,0.004412572,0.106684058,0.022056025,0.864053416,0.030068698,0.37198458,2.69750419,4.620681288,0.73033935,0.001480516,0.004152866,0.596999156,0.000762438,0.743965882,0.104814455,0.442328938
38,f0fec32e1e32865631ad9e2ecb1c64ce,4.489672819,0.71859877,2.304363535,0.330439198,0.75130895,24.81147742,0.218088337,0.519273367,0.547742118,0.507027034,0.438608232,0.469168812,0.476343684,0.607252523,0.142728568,0.945513071,0.121429476,0.00446152,0.106120167,0.022082671,0.851391191,0.030011087,0.372986441,2.693277488,4.615783851,0.729482409,0.00146471,0.003781054,0.604016952,0.000764328,0.741911578,0.104845215,0.44760576
38,64ff4406a1e84280ebe5b7a2ec93006d,4.476296994,0.725968301,2.309448142,0.337936377,0.753417893,24.81543632,0.218124528,0.522730743,0.553475866,0.503164569,0.441503076,0.466595304,0.475989532,0.605203158,0.142169958,0.951068934,0.120726188,0.004489996,0.106305487,0.022013266,0.846676009,0.030076453,0.373379031,2.679513691,4.61930512,0.73035747,0.001466518,0.003546465,0.605866305,0.000763803,0.741333224,0.104977518,0.438242154
38,a5c66897a6b0d64518842a3e4a55427f,4.476875384,0.724232837,2.305694282,0.328628134,0.761843263,24.77254862,0.217627315,0.527198172,0.556269345,0.505403372,0.438630194,0.470022648,0.476008118,0.60823486,0.141468081,0.95279133,0.120050855,0.00447426,0.105195557,0.022071003,0.853348017,0.030057768,0.370059357,2.666788909,4.635054069,0.729955177,0.001469729,0.003299717,0.607587845,0.000763382,0.747267048,0.10503948,0.431953324
38,340962a4bdb4af70b9db68478cf5d618,4.47190989,0.723509662,2.294264282,0.338974959,0.76934653,24.73045491,0.217850445,0.529676424,0.563388154,0.501579378,0.438370646,0.473632581,0.478379329,0.607119495,0.141940322,0.961809056,0.119612558,0.004459048,0.106453158,0.022045259,0.85348288,0.030049878,0.366532012,2.669544363,4.624966654,0.730038547,0.001484003,0.003112714,0.604468335,0.000762232,0.744071675,0.10511053,0.420659583
38,31d1354cf9b8274bef4979c719e9ee2f,4.485834982,0.728743271,2.296393897,0.340830054,0.776260847,24.85020213,0.218447938,0.538655136,0.553420445,0.502705345,0.440665522,0.476265915,0.481519654,0.610460557,0.142163344,0.955385643,0.119291661,0.004495657,0.105431189,0.022045797,0.849532201,0.030034846,0.366963261,2.671052204,4.62932513,0.730336945,0.001497594,0.002841858,0.605164925,0.000760183,0.742808839,0.105226473,0.424217147
38,48466e6563d37004a349fdead381ddba,4.497959748,0.733315072,2.300678812,0.348265119,0.778778477,24.87205422,0.218058381,0.527712813,0.552982277,0.498721282,0.440128768,0.477608138,0.480457939,0.613665811,0.142348262,0.961998103,0.118627784,0.004531237,0.104315736,0.02202692,0.85218841,0.029988214,0.368910017,2.683688517,4.623750936,0.730494503,0.001504953,0.002773735,0.606133321,0.000763036,0.745268172,0.105325046,0.43260369
38,bae6e51bf517d98a4ea8100505514f47,4.503667046,0.730690825,2.311967879,0.35566713,0.776065082,24.84846271,0.217731488,0.517600416,0.554391125,0.499446766,0.437508276,0.477366466,0.482650046,0.616385822,0.142364244,0.958157684,0.119267179,0.004502674,0.1042542,0.022035269,0.853588275,0.029939804,0.368076082,2.688596796,4.632371021,0.730205598,0.001480206,0.002772797,0.60768904,0.000760847,0.745395774,0.105379379,0.438355371
38,d1737330afadf4938eeb9d5f6978087b,4.49844835,0.71670131,2.316211037,0.365527823,0.806523037,24.77335488,0.218382674,0.539587866,0.562467462,0.492720989,0.433270821,0.473083562,0.485627208,0.613035345,0.141977248,0.956483544,0.119605811,0.004403725,0.105205457,0.021895841,0.85881808,0.030089574,0.366287957,2.667053085,4.649227546,0.72998458,0.001508553,0.002302064,0.614872343,0.000762468,0.744262568,0.105284773,0.43055714
38,d1d65cd184fe1b4f37ee495627fc2ef7,4.487082567,0.716170118,2.306175131,0.367759194,0.807963242,24.68439268,0.218076657,0.538819909,0.564262466,0.490428919,0.4356204,0.47201613,0.489185188,0.61572865,0.141205034,0.95330606,0.119651126,0.004362571,0.104302972,0.02189549,0.86034064,0.030118108,0.362923311,2.650604037,4.648434447,0.730152502,0.001515471,0.002487119,0.612902738,0.000765591,0.744814696,0.105167054,0.423391944
38,7088dfc67b4b86186c23bb566c2ea49e,4.488200713,0.723298929,2.312167212,0.375632836,0.814715653,24.57989516,0.217622521,0.542622709,0.553808787,0.487404696,0.433784356,0.469964432,0.487957535,0.616260561,0.141010911,0.956002124,0.120094027,0.004378308,0.10528111,0.021891133,0.8587065,0.030125556,0.364989209,2.634065846,4.653333787,0.730795277,0.001514104,0.002631498,0.610253945,0.000762127,0.74800527,0.105282548,0.422299084
38,b459e1f15c70a166f1ffefa9375c9875,4.485094107,0.716996835,2.310026215,0.36787351,0.826313698,24.60895658,0.217597184,0.540263487,0.548880466,0.483623055,0.43251487,0.466515971,0.485605792,0.614494688,0.140280301,0.961954377,0.11942493,0.004421798,0.105910084,0.021879104,0.865374245,0.030207212,0.361376596,2.631831104,4.635144192,0.7309795,0.001508526,0.002731267,0.606452844,0.000764878,0.743522431,0.10514074,0.417109721
38,4c25397431c4ee1d40ce72b3f18666c0,4.472481871,0.722145578,2.304896158,0.357245931,0.837840054,24.5415514,0.217870772,0.544220412,0.540306687,0.481841396,0.434352541,0.466236159,0.488046136,0.612205162,0.14066603,0.97163276,0.119264963,0.004433561,0.107070122,0.021836681,0.860323524,0.030143683,0.363849575,2.64106547,4.616569076,0.73042645,0.001520687,0.002850017,0.608804931,0.000764625,0.745120086,0.105226519,0.419380926
38,84b80772749917f665e6e5da22114195,4.476910036,0.735852684,2.29787597,0.359897921,0.843059594,24.53159543,0.217137952,0.557693003,0.542164068,0.476874076,0.429841916,0.465398363,0.490049554,0.612722122,0.139443912,0.971278198,0.118284242,0.004439959,0.107439012,0.02191926,0.872506087,0.030046871,0.373379256,2.622769645,4.627789912,0.729571237,0.001541656,0.00237492,0.613327059,0.000767086,0.744651207,0.105339084,0.423178406
38,05ce87058c8c93670fff1aacc5c14afd,4.486699495,0.716310122,2.273511775,0.339810441,0.763114254,24.75801898,0.21747234,0.539132546,0.530089529,0.502945811,0.433739035,0.465340948,0.470260601,0.604267734,0.141613943,0.948248696,0.123413074,0.00442797,0.106319035,0.021989847,0.869040623,0.030059545,0.368186204,2.708606152,4.635788945,0.73127048,0.001457085,0.003950944,0.600992084,0.000765966,0.739019029,0.104679723,0.438361959
